transaction_id,date_id,product_id,customer_id,region_id,salesperson_id,quantity,gross_sales,discount_pct,net_sales,cost,profit
3347,715,10,16,5,7,51,3060,10.0,2754.0,1758.1432740269295,995.8567259730705
3348,406,1,11,1,12,45,1800,0.0,1800.0,1545.6756987795907,254.32430122040932
3349,565,6,7,2,3,59,4130,10.0,3717.0,2386.052337577474,1330.9476624225258
3350,133,11,99,4,13,7,406,0.0,406.0,341.0601553390292,64.93984466097078
3351,427,15,16,2,11,31,1395,,1395.0,931.5097084862932,463.4902915137068
3352,102,8,107,2,8,15,750,0.0,750.0,503.3168852514732,246.6831147485268
3353,548,16,119,2,8,55,4950,0.0,4950.0,3623.0115834278836,1326.9884165721164
3354,671,16,147,3,10,14,1260,5.0,1197.0,782.6987443678502,414.30125563214983
3355,597,15,11,4,10,24,1080,10.0,972.0,759.8864168040985,212.11358319590147
3356,292,11,40,5,15,32,1856,,1856.0,1506.9626892714082,349.0373107285918
3357,16,6,72,4,4,30,2100,,2100.0,1627.220180325738,472.77981967426194
3358,199,7,17,5,14,45,3375,5.0,3206.25,2668.075727506754,538.174272493246
3359,94,16,30,3,6,26,2340,10.0,2106.0,1680.671122022494,425.32887797750595
3360,113,4,40,1,9,35,3850,0.0,3850.0,3151.574918841306,698.425081158694
3361,34,19,84,2,13,20,2800,,2800.0,2164.645220869437,635.3547791305632
3362,187,4,105,3,4,10,1100,10.0,990.0,757.3853142868307,232.61468571316925
3363,452,7,96,3,12,27,2025,0.0,2025.0,1374.2346385309122,650.7653614690878
3364,235,8,120,1,6,56,2800,5.0,2660.0,1857.0815610237037,802.9184389762963
3365,730,9,8,5,12,31,1705,0.0,1705.0,1428.961895852891,276.0381041471089
3366,685,12,83,5,12,49,2205,10.0,1984.5,1393.3117025696406,591.1882974303594
3367,203,18,2,2,4,44,4180,0.0,4180.0,2879.6295999737026,1300.3704000262974
3368,645,17,36,4,6,43,5160,10.0,4644.0,3527.008579948509,1116.9914200514909
3369,639,11,5,4,14,8,464,5.0,440.79999999999995,384.2391587176423,56.56084128235767
3370,612,16,25,4,10,49,4410,15.0,3748.5,2865.58791595784,882.9120840421601
3371,459,3,82,4,15,52,2860,15.0,2431.0,1709.9101934885787,721.0898065114213
3372,112,19,13,2,15,39,5460,0.0,5460.0,3616.3112954177473,1843.6887045822527
3373,8,11,141,1,3,30,1740,10.0,1566.0,1065.2942828612727,500.7057171387273
3374,171,13,48,3,12,34,6120,10.0,5508.0,3503.573245087953,2004.4267549120468
3375,2,16,35,5,1,10,900,5.0,855.0,646.1294972327236,208.87050276727643
3376,431,8,109,2,1,30,1500,0.0,1500.0,1000.0855220106794,499.91447798932063
3377,498,12,133,5,6,58,2610,0.0,2610.0,2071.0885389861555,538.9114610138445
3378,709,20,140,1,1,38,4940,5.0,4693.0,3967.3932739303227,725.6067260696773
3379,609,6,83,1,2,47,3290,10.0,2961.0,2285.3289361570223,675.6710638429777
3380,182,18,49,1,14,36,3420,0.0,3420.0,2374.0483959752514,1045.9516040247486
3381,697,16,57,4,3,35,3150,0.0,3150.0,2591.767958781955,558.2320412180452
3382,122,8,71,4,12,4,200,0.0,200.0,172.23445996724988,27.765540032750124
3383,636,4,4,1,14,41,4510,15.0,3833.5,3330.036519362559,503.4634806374411
3384,344,7,21,1,13,9,675,5.0,641.25,501.950352375492,139.299647624508
3385,135,6,66,1,4,16,1120,10.0,1008.0,802.8408230859033,205.15917691409675
3386,577,9,101,3,14,17,935,0.0,935.0,584.871459112416,350.128540887584
3387,597,12,61,4,4,48,2160,15.0,1836.0,1342.3763728670117,493.6236271329883
3388,612,4,129,2,10,16,1760,5.0,1672.0,1442.4417460562518,229.55825394374824
3389,91,2,12,5,14,17,680,10.0,612.0,472.14756792501026,139.85243207498974
3390,466,8,78,5,8,15,750,5.0,712.5,568.0039318611938,144.4960681388062
3391,261,6,76,1,9,38,2660,10.0,2394.0,1794.7199750986142,599.2800249013858
3392,249,9,58,1,10,56,3080,15.0,2618.0,2135.79724601031,482.2027539896899
3393,350,8,44,2,6,28,1400,0.0,1400.0,1042.7866469022347,357.2133530977653
3394,295,3,62,5,11,37,2035,10.0,1831.5,1408.6707618576952,422.8292381423048
3395,107,16,40,1,9,19,1710,10.0,1539.0,1059.7832580004342,479.2167419995658
3396,53,1,104,4,2,39,1560,15.0,1326.0,1138.8448950789395,187.15510492106046
3397,324,10,115,2,7,5,300,0.0,300.0,250.8042324760303,49.19576752396969
3398,128,10,127,5,8,13,780,10.0,702.0,546.270157096777,155.72984290322302
3399,263,20,146,2,14,32,4160,0.0,4160.0,2863.6593367099103,1296.3406632900897
3400,707,10,62,1,6,51,3060,5.0,2907.0,1812.2301908785735,1094.7698091214265
3401,612,20,58,5,7,23,2990,0.0,2990.0,2319.1579387632983,670.8420612367017
3402,508,16,103,4,13,22,1980,15.0,1683.0,1209.366071183109,473.63392881689106
3403,270,1,86,1,1,11,440,5.0,418.0,359.0786898324532,58.92131016754678
3404,552,6,25,2,8,56,3920,0.0,3920.0,2468.5305682362373,1451.4694317637627
3405,412,7,31,5,14,16,1200,0.0,1200.0,984.906095913902,215.09390408609795
3406,150,1,123,3,6,26,1040,10.0,936.0,770.712030968058,165.287969031942
3407,483,4,28,1,13,15,1650,,1650.0,1412.1796414692415,237.82035853075854
3408,35,15,78,5,4,16,720,5.0,684.0,576.6500519692576,107.34994803074244
3409,627,12,133,2,12,59,2655,,2655.0,2304.9841794449517,350.0158205550483
3410,24,5,17,4,5,46,2990,5.0,2840.5,1806.296364136136,1034.203635863864
3411,26,17,11,3,2,28,3360,0.0,3360.0,2196.2426225176223,1163.7573774823777
3412,526,9,7,5,8,31,1705,0.0,1705.0,1201.3145890529208,503.68541094707916
3413,269,3,92,2,15,25,1375,5.0,1306.25,1097.5721135416707,208.67788645832934
3414,646,9,82,3,12,50,2750,0.0,2750.0,2310.82294038149,439.17705961851016
3415,540,14,20,3,12,39,1365,0.0,1365.0,999.3132127921989,365.6867872078011
3416,604,19,75,4,13,52,7280,10.0,6552.0,4786.803956001523,1765.1960439984769
3417,340,19,66,3,10,32,4480,,4480.0,3251.3273873928474,1228.6726126071526
3418,192,11,78,3,12,3,174,5.0,165.29999999999998,104.74473804813421,60.55526195186577
3419,425,12,69,2,8,24,1080,5.0,1026.0,888.0316116861754,137.96838831382456
3420,233,6,18,1,5,52,3640,0.0,3640.0,3127.6230568206342,512.3769431793658
3421,533,15,17,3,3,12,540,5.0,513.0,354.9914912998298,158.00850870017018
3422,438,17,8,2,11,24,2880,0.0,2880.0,1923.0194645573144,956.9805354426856
3423,594,7,110,1,12,59,4425,,4425.0,2768.322754590717,1656.677245409283
3424,495,20,100,2,12,38,4940,0.0,4940.0,4096.437072331223,843.5629276687769
3425,443,12,59,1,4,13,585,,585.0,464.78510721931474,120.21489278068526
3426,649,5,1,5,6,39,2535,15.0,2154.75,1508.5056182048618,646.2443817951382
3427,687,3,150,4,13,47,2585,10.0,2326.5,1536.873121615714,789.6268783842861
3428,81,2,29,4,6,21,840,15.0,714.0,541.410700410565,172.58929958943497
3429,464,4,69,1,2,2,220,0.0,220.0,176.06087199683557,43.93912800316443
3430,693,9,6,4,7,56,3080,10.0,2772.0,1992.1415275875888,779.8584724124112
3431,606,6,140,5,4,38,2660,0.0,2660.0,1869.1611891380508,790.8388108619492
3432,622,12,59,5,5,19,855,5.0,812.25,523.5610048671111,288.68899513288886
3433,137,11,120,4,12,47,2726,10.0,2453.4,1979.9613022594942,473.43869774050586
3434,43,8,37,5,2,46,2300,0.0,2300.0,1523.9186087607084,776.0813912392916
3435,387,14,48,2,1,56,1960,5.0,1862.0,1620.1049120229973,241.89508797700273
3436,690,15,113,4,6,16,720,10.0,648.0,514.6721787541524,133.32782124584764
3437,473,8,140,5,5,44,2200,,2200.0,1492.391577954669,707.608422045331
3438,197,17,102,3,14,34,4080,5.0,3876.0,3318.0457074251462,557.9542925748538
3439,410,6,71,4,1,39,2730,,2730.0,1802.984745149685,927.0152548503149
3440,713,12,92,3,14,33,1485,0.0,1485.0,1022.9537359938239,462.0462640061761
3441,15,12,46,4,2,20,900,0.0,900.0,647.71404404299,252.28595595700995
3442,428,12,82,3,6,28,1260,5.0,1197.0,996.704196447299,200.29580355270105
3443,605,4,49,4,6,39,4290,0.0,4290.0,3467.885065400714,822.1149345992858
3444,29,14,71,2,11,46,1610,15.0,1368.5,1106.1738909095616,262.3261090904384
3445,83,20,97,4,3,4,520,0.0,520.0,423.5201955915794,96.47980440842059
3446,635,12,95,3,7,3,135,5.0,128.25,97.28708866813382,30.96291133186618
3447,431,14,31,3,5,43,1505,5.0,1429.75,1021.716381667752,408.033618332248
3448,290,5,62,3,1,44,2860,5.0,2717.0,2123.3725442431582,593.6274557568418
3449,178,19,76,3,10,7,980,0.0,980.0,859.1012026113555,120.89879738864454
3450,330,4,133,4,13,16,1760,0.0,1760.0,1188.8848458307134,571.1151541692866
3451,457,12,120,3,4,22,990,15.0,841.5,676.7360164220917,164.76398357790833
3452,471,4,31,2,13,36,3960,5.0,3762.0,2935.568869800301,826.431130199699
3453,92,15,67,1,9,8,360,5.0,342.0,265.419324591118,76.58067540888197
3454,325,10,52,5,15,59,3540,15.0,3009.0,2211.1019805254004,797.8980194745996
3455,96,17,8,3,15,40,4800,0.0,4800.0,3199.588575702015,1600.411424297985
3456,415,7,112,2,11,31,2325,,2325.0,1570.3299665278341,754.6700334721659
3457,383,3,146,4,2,55,3025,0.0,3025.0,2446.4224914518654,578.5775085481346
3458,102,13,24,2,3,50,9000,0.0,9000.0,7325.081862086171,1674.918137913829
3459,451,6,146,5,3,20,1400,,1400.0,1153.4005677091898,246.59943229081023
3460,167,17,59,1,11,29,3480,10.0,3132.0,2475.3519151341206,656.6480848658794
3461,635,1,134,2,15,29,1160,10.0,1044.0,759.5546713283203,284.4453286716797
3462,463,11,23,3,3,51,2958,5.0,2810.1,1767.1685121997268,1042.931487800273
3463,728,19,84,2,11,5,700,0.0,700.0,548.7805868352261,151.21941316477387
3464,491,6,148,5,3,53,3710,0.0,3710.0,2458.5053745667697,1251.4946254332303
3465,207,15,92,5,12,33,1485,0.0,1485.0,975.7524860978366,509.2475139021634
3466,203,18,76,1,15,6,570,0.0,570.0,456.05457375967296,113.94542624032704
3467,137,8,89,1,12,27,1350,15.0,1147.5,854.3276762991233,293.17232370087675
3468,445,13,28,5,7,5,900,0.0,900.0,691.9094134405173,208.09058655948274
3469,580,10,69,3,10,2,120,0.0,120.0,84.9351253697082,35.0648746302918
3470,329,4,27,3,1,44,4840,5.0,4598.0,3884.1131996140707,713.8868003859293
3471,631,1,105,5,5,51,2040,0.0,2040.0,1288.0795829008175,751.9204170991825
3472,301,15,136,2,10,42,1890,,1890.0,1201.7721734088393,688.2278265911607
3473,445,7,101,5,8,39,2925,10.0,2632.5,1683.88278561622,948.61721438378
3474,31,6,118,3,11,34,2380,5.0,2261.0,1416.2270922550645,844.7729077449355
3475,666,17,146,3,7,2,240,0.0,240.0,167.3238559484213,72.67614405157869
3476,309,3,47,2,4,34,1870,0.0,1870.0,1207.723110348812,662.276889651188
3477,371,8,69,2,4,16,800,0.0,800.0,672.7375021700385,127.26249782996149
3478,48,1,62,1,11,39,1560,5.0,1482.0,1032.1021340461652,449.89786595383475
3479,598,20,26,4,14,58,7540,15.0,6409.0,5058.466055160144,1350.5339448398563
3480,332,12,28,2,10,52,2340,10.0,2106.0,1547.8169492784837,558.1830507215163
3481,11,17,13,1,14,59,7080,10.0,6372.0,3994.6069480823467,2377.3930519176533
3482,531,9,131,2,13,8,440,10.0,396.0,286.9203129199936,109.07968708000641
3483,309,2,52,1,1,45,1800,15.0,1530.0,1027.9965112722064,502.00348872779364
3484,515,15,130,5,7,52,2340,,2340.0,1579.1936890122156,760.8063109877844
3485,338,12,114,5,12,19,855,,855.0,547.0721710085643,307.9278289914357
3486,580,7,111,1,13,38,2850,0.0,2850.0,2020.5852383294068,829.4147616705932
3487,490,7,114,4,11,52,3900,0.0,3900.0,2458.8008337854667,1441.1991662145333
3488,118,15,102,5,1,28,1260,0.0,1260.0,797.6706191668485,462.3293808331515
3489,128,15,105,4,4,53,2385,0.0,2385.0,2086.5463461193995,298.45365388060054
3490,308,5,21,3,1,29,1885,10.0,1696.5,1331.0967731747346,365.4032268252654
3491,480,9,137,5,11,40,2200,5.0,2090.0,1836.372224059497,253.62777594050294
3492,709,5,135,2,5,19,1235,10.0,1111.5,894.5830706787166,216.91692932128342
3493,581,14,146,4,7,20,700,5.0,665.0,485.2378245006969,179.7621754993031
3494,586,1,109,2,7,43,1720,15.0,1462.0,1156.6124380552726,305.3875619447274
3495,338,3,127,5,11,4,220,10.0,198.0,157.6127589515246,40.3872410484754
3496,490,14,19,3,8,49,1715,10.0,1543.5,1225.2067708332108,318.29322916678916
3497,435,7,8,1,2,38,2850,0.0,2850.0,1816.5683320292785,1033.4316679707215
3498,591,4,142,3,12,51,5610,5.0,5329.5,3454.037004140947,1875.462995859053
3499,272,7,14,5,7,58,4350,,4350.0,3730.0338258747306,619.9661741252694
3500,40,4,144,4,9,7,770,0.0,770.0,528.4774913211404,241.5225086788596
3501,653,16,109,4,11,31,2790,,2790.0,1861.2690672499803,928.7309327500197
3502,653,4,144,1,6,10,1100,0.0,1100.0,825.5321811055144,274.4678188944856
3503,226,4,69,2,1,47,5170,0.0,5170.0,4213.966179574439,956.0338204255613
3504,192,13,130,1,4,10,1800,0.0,1800.0,1542.3852812162067,257.61471878379325
3505,510,9,108,2,1,57,3135,0.0,3135.0,2185.327916929782,949.6720830702179
3506,527,18,84,4,3,56,5320,,5320.0,4438.659906302621,881.3400936973794
3507,690,20,88,1,8,36,4680,0.0,4680.0,4112.600296663175,567.399703336825
3508,9,4,107,3,15,1,110,10.0,99.0,82.93630839166187,16.063691608338132
3509,110,19,86,5,14,40,5600,0.0,5600.0,4211.826961520397,1388.1730384796028
3510,189,20,57,1,11,31,4030,0.0,4030.0,3334.3070499277296,695.6929500722704
3511,331,2,145,1,5,26,1040,0.0,1040.0,792.6143669481123,247.38563305188768
3512,178,3,45,4,10,57,3135,0.0,3135.0,2453.2067936565295,681.7932063434705
3513,157,2,31,4,4,18,720,5.0,684.0,528.8885739485426,155.11142605145744
3514,44,16,103,5,7,49,4410,0.0,4410.0,3761.8928488180127,648.1071511819873
3515,560,5,83,2,6,37,2405,,2405.0,2053.9280260688442,351.07197393115575
3516,670,20,113,5,8,33,4290,0.0,4290.0,3037.970342133367,1252.029657866633
3517,344,3,135,3,4,46,2530,0.0,2530.0,1687.74309224603,842.2569077539699
3518,171,13,105,3,3,31,5580,0.0,5580.0,4653.907604481605,926.0923955183953
3519,31,9,28,2,3,16,880,,880.0,578.9272508000356,301.0727491999644
3520,536,2,123,2,12,4,160,5.0,152.0,130.00790474218866,21.992095257811343
3521,499,13,128,5,9,21,3780,10.0,3402.0,2651.1019977499323,750.8980022500677
3522,462,16,122,1,1,14,1260,5.0,1197.0,825.493826378609,371.506173621391
3523,141,12,54,1,7,30,1350,10.0,1215.0,1058.3621112037204,156.63788879627964
3524,516,13,111,3,5,38,6840,0.0,6840.0,5488.983812264369,1351.0161877356313
3525,315,1,126,3,4,8,320,5.0,304.0,241.6077107377877,62.3922892622123
3526,13,2,47,3,5,45,1800,0.0,1800.0,1408.9295832738947,391.07041672610535
3527,44,18,65,5,3,50,4750,5.0,4512.5,3563.799954940179,948.7000450598212
3528,575,20,21,5,9,20,2600,10.0,2340.0,1785.4169173727462,554.5830826272538
3529,217,1,101,5,6,18,720,15.0,612.0,455.8689741110837,156.13102588891633
3530,137,13,27,3,15,7,1260,0.0,1260.0,1065.942499804433,194.05750019556694
3531,580,16,91,3,4,57,5130,0.0,5130.0,3350.0508797181546,1779.9491202818454
3532,521,7,113,5,5,41,3075,,3075.0,2441.914233877108,633.085766122892
3533,257,19,119,3,13,45,6300,0.0,6300.0,4667.412085477664,1632.5879145223362
3534,214,19,124,3,5,33,4620,5.0,4389.0,3384.8524219944056,1004.1475780055944
3535,546,13,141,2,6,51,9180,0.0,9180.0,6927.564173672384,2252.4358263276163
3536,670,6,50,3,14,23,1610,5.0,1529.5,1279.0785573868986,250.42144261310136
3537,613,20,11,2,10,19,2470,0.0,2470.0,1913.1134119497476,556.8865880502524
3538,9,12,82,4,6,9,405,0.0,405.0,285.1628435509659,119.83715644903413
3539,439,11,88,5,6,33,1914,5.0,1818.3,1340.0365185846854,478.2634814153146
3540,158,12,98,1,3,21,945,5.0,897.75,775.0501102353592,122.69988976464083
3541,154,1,125,1,15,6,240,10.0,216.0,189.01574923580682,26.984250764193177
3542,64,2,28,5,6,11,440,15.0,374.0,282.6957921829281,91.30420781707193
3543,63,3,21,5,11,3,165,5.0,156.75,129.7574623904414,26.99253760955861
3544,685,1,30,1,12,37,1480,0.0,1480.0,1248.5025179197823,231.49748208021765
3545,98,9,96,4,10,10,550,0.0,550.0,416.85371451752485,133.14628548247515
3546,117,2,49,5,8,35,1400,0.0,1400.0,928.2714594357474,471.7285405642526
3547,710,9,145,1,8,27,1485,0.0,1485.0,1018.1956554549803,466.8043445450197
3548,302,14,32,4,2,47,1645,10.0,1480.5,1168.0593421901053,312.4406578098947
3549,385,11,59,2,9,17,986,5.0,936.6999999999999,695.1888813588772,241.51111864112272
3550,333,15,42,4,6,25,1125,0.0,1125.0,769.6540823065775,355.3459176934225
3551,638,19,34,4,10,53,7420,0.0,7420.0,6425.664044520803,994.3359554791969
3552,543,12,98,5,12,8,360,,360.0,279.89450289212044,80.10549710787956
3553,315,14,71,2,8,16,560,10.0,504.0,391.81531941356747,112.18468058643253
3554,382,1,37,3,13,34,1360,15.0,1156.0,807.8272374444495,348.17276255555055
3555,91,10,76,1,13,34,2040,,2040.0,1483.5101866977946,556.4898133022054
3556,618,19,60,3,9,33,4620,5.0,4389.0,2862.8656768825654,1526.1343231174346
3557,230,4,127,2,3,8,880,10.0,792.0,674.0823473120312,117.91765268796883
3558,349,6,22,2,4,7,490,5.0,465.5,388.2895095937548,77.21049040624519
3559,62,15,30,4,4,39,1755,0.0,1755.0,1148.2550572741964,606.7449427258036
3560,508,7,124,2,10,7,525,5.0,498.75,371.6557722604299,127.0942277395701
3561,588,11,56,5,7,2,116,0.0,116.0,78.36031367730934,37.639686322690665
3562,518,3,126,1,2,24,1320,0.0,1320.0,1088.9588106372757,231.04118936272425
3563,372,3,52,3,3,28,1540,0.0,1540.0,1070.3401390172576,469.65986098274243
3564,225,19,102,5,11,15,2100,5.0,1995.0,1636.2409628334246,358.75903716657535
3565,424,8,73,5,4,14,700,10.0,630.0,519.2810058685543,110.7189941314457
3566,85,12,110,3,4,42,1890,5.0,1795.5,1577.9109530944982,217.58904690550185
3567,111,3,96,2,10,27,1485,,1485.0,1305.8328537152722,179.16714628472778
3568,533,5,84,3,8,18,1170,10.0,1053.0,697.5539487459899,355.44605125401006
3569,513,17,114,3,5,16,1920,15.0,1632.0,1303.7758008493188,328.2241991506812
3570,577,7,22,2,12,43,3225,0.0,3225.0,2091.0540343667303,1133.9459656332697
3571,666,15,38,3,7,50,2250,15.0,1912.5,1314.2457412996334,598.2542587003666
3572,250,10,56,5,4,34,2040,,2040.0,1719.5450086769094,320.45499132309055
3573,665,15,65,5,4,40,1800,5.0,1710.0,1263.1522165342235,446.8477834657765
3574,643,10,73,3,13,36,2160,5.0,2052.0,1588.5196016019868,463.4803983980132
3575,225,5,118,2,9,31,2015,0.0,2015.0,1437.4473330980406,577.5526669019594
3576,323,4,27,1,8,15,1650,10.0,1485.0,931.5605690587355,553.4394309412645
3577,592,11,81,4,6,46,2668,10.0,2401.2000000000003,2089.0577843860565,312.1422156139438
3578,70,1,130,1,8,52,2080,0.0,2080.0,1409.463603710334,670.5363962896661
3579,307,8,110,3,6,40,2000,0.0,2000.0,1300.2739344900165,699.7260655099835
3580,56,14,18,4,9,25,875,10.0,787.5,678.8998719628873,108.60012803711265
3581,440,10,53,5,14,12,720,0.0,720.0,579.8203017024741,140.17969829752587
3582,547,1,57,1,5,38,1520,5.0,1444.0,969.9528478394691,474.0471521605309
3583,706,13,150,3,7,44,7920,0.0,7920.0,6601.9917334936235,1318.0082665063765
3584,260,11,9,2,8,49,2842,0.0,2842.0,2104.9593052332507,737.0406947667493
3585,98,17,91,4,15,22,2640,15.0,2244.0,1749.0850209284674,494.91497907153257
3586,35,20,69,1,1,5,650,5.0,617.5,416.30187432087104,201.19812567912896
3587,484,10,61,4,6,34,2040,5.0,1938.0,1536.9283141407163,401.07168585928366
3588,612,12,95,5,2,32,1440,5.0,1368.0,1114.3581813464382,253.6418186535618
3589,77,4,6,4,6,20,2200,0.0,2200.0,1592.0367967088578,607.9632032911422
3590,154,19,59,1,1,12,1680,0.0,1680.0,1443.894082569865,236.10591743013492
3591,314,12,75,5,13,49,2205,10.0,1984.5,1431.782837609572,552.717162390428
3592,64,9,69,1,4,18,990,0.0,990.0,792.2582412433051,197.74175875669494
3593,364,18,127,3,1,52,4940,0.0,4940.0,4232.7760381590715,707.2239618409285
3594,647,13,104,5,13,32,5760,0.0,5760.0,3977.5717787857648,1782.4282212142352
3595,288,13,63,1,15,56,10080,10.0,9072.0,6961.285521973824,2110.714478026176
3596,480,9,111,3,15,55,3025,0.0,3025.0,2444.619674617898,580.380325382102
3597,12,1,31,5,9,28,1120,0.0,1120.0,832.4757023152544,287.52429768474565
3598,324,16,60,3,7,24,2160,10.0,1944.0,1324.307352342841,619.6926476571589
3599,309,10,26,3,15,34,2040,5.0,1938.0,1646.4089279438329,291.59107205616715
3600,581,12,37,5,5,36,1620,5.0,1539.0,1169.716552233994,369.283447766006
3601,520,14,119,1,8,34,1190,10.0,1071.0,764.4221853561183,306.57781464388165
3602,472,15,43,1,14,8,360,5.0,342.0,288.93005075144464,53.06994924855536
3603,462,19,22,1,2,25,3500,5.0,3325.0,2506.66860102146,818.3313989785402
3604,226,9,99,3,14,26,1430,0.0,1430.0,1114.0041348736722,315.99586512632777
3605,613,16,121,5,11,22,1980,10.0,1782.0,1275.7765719716901,506.22342802830985
3606,303,12,147,2,10,9,405,10.0,364.5,296.58276152788324,67.91723847211676
3607,197,15,86,2,7,6,270,5.0,256.5,177.6014935272424,78.89850647275759
3608,508,14,107,2,9,25,875,5.0,831.25,665.8626700808323,165.38732991916766
3609,323,14,26,2,7,16,560,,560.0,402.3979545588963,157.6020454411037
3610,565,19,121,4,13,47,6580,0.0,6580.0,4709.100745418982,1870.8992545810179
3611,191,3,136,5,3,45,2475,5.0,2351.25,1522.1039850865373,829.1460149134627
3612,541,6,110,3,6,11,770,0.0,770.0,664.667322195563,105.33267780443703
3613,507,10,106,3,14,12,720,10.0,648.0,433.7484465184686,214.2515534815314
3614,236,1,106,1,14,52,2080,5.0,1976.0,1441.4989152153316,534.5010847846684
3615,212,6,18,4,4,56,3920,10.0,3528.0,3067.3123737416013,460.6876262583987
3616,425,17,138,5,10,28,3360,,3360.0,2297.990898903233,1062.0091010967672
3617,657,10,26,2,4,13,780,10.0,702.0,459.8079515369535,242.1920484630465
3618,13,6,9,2,8,32,2240,,2240.0,1417.1380846430307,822.8619153569693
3619,21,6,101,1,1,30,2100,10.0,1890.0,1248.210839112452,641.789160887548
3620,335,6,8,1,7,47,3290,0.0,3290.0,2702.8165104133955,587.1834895866045
3621,430,14,10,4,11,39,1365,0.0,1365.0,1059.8966683588417,305.1033316411583
3622,659,12,36,1,9,40,1800,,1800.0,1571.4259385848195,228.5740614151805
3623,554,17,99,1,3,18,2160,15.0,1836.0,1313.9322498637537,522.0677501362463
3624,271,14,35,3,15,41,1435,5.0,1363.25,1122.6958772256228,240.55412277437722
3625,51,15,8,2,2,32,1440,0.0,1440.0,1021.7985221620263,418.2014778379737
3626,590,2,31,4,12,14,560,10.0,504.0,398.3922604771081,105.6077395228919
3627,436,19,133,1,8,45,6300,10.0,5670.0,4053.3397394400936,1616.6602605599064
3628,333,17,13,2,8,29,3480,5.0,3306.0,2419.7425164364577,886.2574835635423
3629,37,2,65,2,4,1,40,5.0,38.0,29.572163214530345,8.427836785469655
3630,204,20,80,2,1,5,650,0.0,650.0,453.2086033993715,196.7913966006285
3631,16,1,94,2,1,15,600,0.0,600.0,398.27860005489714,201.72139994510286
3632,254,17,72,1,9,27,3240,5.0,3078.0,2239.491943286545,838.5080567134551
3633,59,8,4,5,7,13,650,,650.0,527.3291311268598,122.6708688731402
3634,165,6,41,3,4,38,2660,5.0,2527.0,1799.1961136383284,727.8038863616716
3635,243,4,107,3,11,38,4180,10.0,3762.0,2604.8581698788043,1157.1418301211957
3636,312,16,105,2,13,7,630,0.0,630.0,434.84391377181214,195.15608622818786
3637,580,18,116,2,4,47,4465,0.0,4465.0,3815.176082175855,649.8239178241452
3638,294,13,94,1,4,28,5040,0.0,5040.0,4259.387780496397,780.6122195036032
3639,358,8,41,5,13,32,1600,10.0,1440.0,1225.7000962137872,214.29990378621278
3640,414,5,21,5,1,13,845,0.0,845.0,732.6625114125777,112.33748858742229
3641,324,19,91,4,4,15,2100,5.0,1995.0,1370.0464523371534,624.9535476628466
3642,27,19,25,2,11,8,1120,15.0,952.0,813.8695252374085,138.13047476259146
3643,85,20,121,4,5,2,260,5.0,247.0,169.53741456922157,77.46258543077843
3644,726,17,103,5,15,54,6480,0.0,6480.0,4424.666042785954,2055.3339572140458
3645,75,18,49,2,14,11,1045,0.0,1045.0,732.5547643161957,312.4452356838043
3646,100,8,43,3,7,4,200,0.0,200.0,134.06215541293966,65.93784458706034
3647,711,12,41,4,12,20,900,10.0,810.0,708.4564575618197,101.54354243818034
3648,535,13,43,4,11,15,2700,10.0,2430.0,1570.8588201879072,859.1411798120928
3649,585,7,127,5,9,3,225,0.0,225.0,146.66503978596933,78.33496021403067
3650,593,11,97,2,15,21,1218,,1218.0,1018.1101245122784,199.8898754877216
3651,182,6,29,3,8,15,1050,0.0,1050.0,672.8965928175639,377.10340718243606
3652,437,4,20,1,7,2,220,0.0,220.0,142.82806395455955,77.17193604544045
3653,488,11,79,3,1,18,1044,0.0,1044.0,858.3593964317879,185.6406035682121
3654,708,18,58,5,6,21,1995,5.0,1895.25,1331.6026749363893,563.6473250636107
3655,670,1,39,1,5,58,2320,5.0,2204.0,1415.6965572340177,788.3034427659823
3656,85,18,103,3,5,11,1045,5.0,992.75,668.2889248535866,324.46107514641335
3657,473,15,76,4,14,51,2295,0.0,2295.0,1868.9162266752576,426.0837733247424
3658,480,9,50,5,8,44,2420,10.0,2178.0,1866.857506948241,311.14249305175895
3659,164,4,84,2,7,9,990,0.0,990.0,626.120307243144,363.879692756856
3660,277,18,71,2,11,22,2090,5.0,1985.5,1668.2850420976686,317.21495790233143
3661,218,19,49,4,7,17,2380,,2380.0,2054.7460980156893,325.2539019843107
3662,184,7,39,1,15,5,375,10.0,337.5,218.24170158154567,119.25829841845433
3663,678,19,58,5,4,9,1260,15.0,1071.0,715.312819798877,355.68718020112306
3664,702,7,86,2,7,2,150,10.0,135.0,113.97687903422268,21.023120965777323
3665,601,10,39,1,5,23,1380,,1380.0,934.143796840209,445.856203159791
3666,91,20,16,3,13,4,520,0.0,520.0,373.749981598209,146.250018401791
3667,204,12,16,2,13,6,270,0.0,270.0,182.39211023252713,87.60788976747287
3668,719,19,74,4,7,3,420,5.0,399.0,317.5528000362381,81.44719996376188
3669,1,9,26,3,9,2,110,5.0,104.5,85.73353296806661,18.766467031933388
3670,600,15,119,3,7,24,1080,5.0,1026.0,684.8949236633879,341.1050763366121
3671,216,10,17,1,4,38,2280,10.0,2052.0,1625.5988943850255,426.40110561497454
3672,135,15,43,5,14,20,900,,900.0,584.2556027639953,315.7443972360047
3673,244,12,22,3,11,29,1305,10.0,1174.5,790.4066646510712,384.0933353489288
